기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적
20244,A,골목상권,3110035,동묘앞역 2번,CS100010,커피-음료,66018340,17646,45110363,20907977,8356426,8882128,9998552,8663801,9209456,10966398,9941579,0,14080377,18684262,17286342,14852893,1114466,34271160,31747180,715572,10828491,14983081,12631072,11987477,14872647,12498,5148,2479,2533,2567,2392,2527,2702,2446,0,4485,5258,4463,3207,233,9792,7854,167,2698,3867,3355,3141,4418,2251484.0,5.0,1867544638.0,488425345.0,230385021.0,142967202.0,243512791.0,311826547.0,76004204.0,56690392.0,238086999.0,79646137.0,3098.0,1637.0,1461.0,176.0,410.0,426.0,357.0,657.0,1072.0,88.0,217.0,231.0,212.0,359.0,530.0,88.0,193.0,195.0,145.0,298.0,542.0,1825.0,0.0,1825.0,1292345.0,660190.0,632156.0,100023.0,216760.0,183078.0,177273.0,249911.0,365302.0,360674.0,280639.0,148162.0,139097.0,189881.0,173892.0,181963.0,182846.0,184555.0,182789.0,185763.0,184733.0,189699.0,4,6,0,0,0,0,2,201699,452879,11110,종로구,11110710,숭인2동,95779
20244,A,골목상권,3110038,경향신문사,CS100010,커피-음료,794200026,143624,717607181,76592845,148585363,145374375,136769093,144761365,142116985,44791612,31801233,101617,154985057,473452100,132903224,32644168,113860,336597061,362660949,10404277,88203311,205944235,216785222,124838350,53082615,129862,13762,26874,26481,24474,26103,25930,8276,5486,24,43684,71194,22833,5877,12,68866,66051,2192,19430,41271,38921,23189,9917,1554706.0,3.0,120364348.0,26113277.0,16138176.0,9523996.0,13534076.0,21828081.0,7297769.0,3256743.0,17781966.0,4890264.0,11.0,8.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,6.0,28993.0,13628.0,15365.0,4029.0,3739.0,6038.0,6339.0,4852.0,3996.0,1752.0,7139.0,7098.0,6892.0,4774.0,1340.0,4831.0,4869.0,4762.0,4882.0,4785.0,2711.0,2152.0,5,11,0,0,0,0,6,197253,451928,11140,중구,11140520,소공동,36893
20244,A,골목상권,3110040,중구회현체육센터(정화예술대남산캠퍼스),CS100010,커피-음료,119182676,12829,116865652,2317024,21743996,24623210,21800588,26323572,22374286,1967727,349297,0,12118448,93087976,13147827,828425,0,54586399,34713669,800282,8177497,34054002,26670769,11967876,7629642,12485,344,2519,2495,2462,2841,2168,274,70,0,1606,9328,1739,156,0,6379,4773,123,1282,3848,3476,1585,839,2645687.0,6.0,1230137661.0,285017387.0,169145056.0,104420733.0,149384089.0,231661366.0,78208534.0,35490261.0,123986138.0,52824097.0,818.0,404.0,414.0,63.0,99.0,102.0,114.0,123.0,317.0,26.0,55.0,58.0,61.0,65.0,139.0,37.0,44.0,44.0,53.0,58.0,178.0,457.0,0.0,457.0,155716.0,75522.0,80194.0,12035.0,18539.0,29974.0,31936.0,27849.0,35385.0,23507.0,35613.0,28157.0,28183.0,26819.0,13437.0,24265.0,23706.0,24014.0,24122.0,23860.0,18344.0,17406.0,5,5,20,1,0,0,0,198420,450734,11140,중구,11140540,회현동,76242
20244,A,골목상권,3110041,남산케이블카,CS100010,커피-음료,242197156,17772,175806431,66390725,33727868,39353742,36254256,31144331,35326234,40879581,25511144,0,17375949,112693546,80142483,31985178,0,105240374,90331087,1453581,31656225,75548110,43524876,26120191,17268477,13064,4708,2194,2785,2718,2657,2710,3084,1624,0,1807,8377,5326,2262,0,7652,8550,154,2929,5856,3734,2383,1146,2435163.0,5.0,597007525.0,164215379.0,74358370.0,47525151.0,81816669.0,100564848.0,23365183.0,19141947.0,59464645.0,26555333.0,627.0,292.0,335.0,63.0,79.0,89.0,101.0,100.0,195.0,33.0,36.0,43.0,50.0,53.0,77.0,30.0,43.0,46.0,51.0,47.0,118.0,402.0,0.0,402.0,302515.0,140907.0,161608.0,48503.0,54319.0,46953.0,52874.0,49384.0,50480.0,45040.0,69868.0,60578.0,54411.0,48820.0,23798.0,45236.0,45967.0,45932.0,46770.0,44815.0,39197.0,34598.0,14,14,0,0,0,0,0,198659,450764,11140,중구,11140550,명동,130560
20244,A,골목상권,3110043,충무초등학교,CS100010,커피-음료,88465443,15251,73328248,15137195,16426658,15267403,14460948,14843215,12330024,9369690,5767505,0,9176544,37178001,22681583,15696838,3732477,44577721,35409142,2512890,26809125,16599100,11380580,10592454,12092713,12438,2813,2497,2506,2476,2711,2248,1533,1280,0,2483,5862,3978,2841,87,7599,6804,605,5836,2947,1913,2213,892,2824585.0,6.0,1564568535.0,333834282.0,220911534.0,102635867.0,180945378.0,201060327.0,61370630.0,62072285.0,316247538.0,85490694.0,2312.0,1246.0,1066.0,185.0,895.0,342.0,197.0,253.0,440.0,97.0,511.0,193.0,109.0,137.0,199.0,88.0,384.0,149.0,88.0,116.0,241.0,1622.0,0.0,1622.0,856027.0,443454.0,412573.0,79352.0,346630.0,133740.0,102795.0,97214.0,96294.0,206082.0,188547.0,128089.0,116445.0,127648.0,89214.0,131550.0,131718.0,128919.0,131207.0,124601.0,106042.0,101989.0,10,16,6,1,0,0,6,200090,451226,11140,중구,11140580,장충동,110058
20244,A,골목상권,3110045,동대문역사문화공원역 5번,CS100010,커피-음료,4086040,537,2977355,1108685,1010333,420228,379993,616929,549872,473874,634811,0,791279,1466325,371052,1457384,0,1734556,2248663,107293,299524,1023745,259289,943276,1350091,385,152,80,72,45,107,81,54,98,0,161,161,63,152,0,313,214,18,44,72,45,72,277,2461667.0,6.0,354161658.0,103353623.0,43032903.0,27817964.0,49433273.0,51400081.0,11669162.0,12514697.0,39106596.0,15833359.0,870.0,453.0,417.0,64.0,119.0,106.0,106.0,143.0,332.0,37.0,56.0,66.0,64.0,81.0,149.0,27.0,63.0,40.0,42.0,62.0,183.0,527.0,0.0,527.0,402066.0,194018.0,208049.0,13778.0,80837.0,76662.0,75079.0,64021.0,91690.0,78163.0,89270.0,68895.0,65137.0,60005.0,40595.0,65025.0,63812.0,63081.0,64104.0,60956.0,43408.0,41680.0,5,5,20,1,40,2,0,200434,451428,11140,중구,11140580,장충동,44820
20244,A,골목상권,3110048,장충동주민센터,CS100010,커피-음료,8519993,1497,7774650,745343,1509398,1590482,1599839,1983423,1091508,745343,0,0,1677802,4082236,2192371,567584,0,3106118,4228811,24949,1044728,2600905,948052,1194420,1521873,1335,162,275,286,250,312,212,162,0,0,418,624,343,112,0,661,712,6,137,530,144,175,381,2981152.0,6.0,1413011253.0,333738392.0,179225363.0,113555134.0,167353345.0,250989361.0,64620586.0,42179838.0,200782996.0,60566238.0,2331.0,1110.0,1221.0,215.0,402.0,420.0,322.0,340.0,632.0,102.0,193.0,214.0,161.0,165.0,275.0,113.0,209.0,206.0,161.0,175.0,357.0,1252.0,0.0,1252.0,1025075.0,493519.0,531556.0,70621.0,215801.0,203492.0,170332.0,162196.0,202632.0,226913.0,220190.0,148169.0,145197.0,171755.0,112850.0,148720.0,150175.0,152315.0,150538.0,150441.0,135052.0,137832.0,4,5,0,0,0,0,1,200749,451274,11140,중구,11140580,장충동,135606
20244,A,골목상권,3110049,장충단 고개,CS100010,커피-음료,146697247,16938,106085918,40611329,21017986,23043911,18960429,20317663,22745929,21288912,19322417,0,9611790,47574488,32302514,48079875,9128580,58226122,71824998,374454,25675485,40600724,31743247,19094754,12562454,12137,4801,2145,2494,2232,2434,2832,2568,2233,0,1537,5330,4452,4717,902,6939,8976,104,3638,5333,3630,2039,1173,2908231.0,6.0,1079848128.0,262909804.0,134729415.0,85586577.0,126520607.0,187849572.0,43884730.0,33646438.0,157688365.0,47032620.0,1962.0,897.0,1065.0,193.0,396.0,366.0,230.0,312.0,465.0,103.0,173.0,174.0,110.0,140.0,197.0,90.0,223.0,192.0,120.0,172.0,268.0,1039.0,0.0,1039.0,590143.0,278023.0,312118.0,60176.0,106615.0,117391.0,103808.0,90829.0,111323.0,105100.0,118656.0,93816.0,95417.0,114907.0,62248.0,87758.0,88331.0,87942.0,89567.0,90106.0,74047.0,72390.0,12,15,0,0,7,1,3,200898,450889,11140,중구,11140625,다산동,70693
20244,A,골목상권,3110054,청구역 3번,CS100010,커피-음료,276067802,30866,173025047,103042755,30451608,35355636,30970280,38605547,37641976,57653378,45389377,0,30799997,99423889,81795441,62555990,1492485,95349315,156080438,1380413,44927235,91804615,57265220,38315233,17737038,21667,9199,4188,4372,3925,4623,4559,4655,4544,0,5231,11184,8485,5815,151,13140,16447,329,5898,10536,6131,4656,2038,3171413.0,7.0,2007417767.0,468638910.0,252564943.0,159957440.0,229599605.0,349243810.0,89488697.0,60305895.0,312866680.0,84751787.0,1850.0,892.0,958.0,153.0,381.0,372.0,236.0,289.0,419.0,82.0,178.0,176.0,129.0,128.0,199.0,71.0,203.0,196.0,107.0,161.0,220.0,1095.0,0.0,1095.0,950941.0,435255.0,515686.0,153013.0,130949.0,181308.0,140447.0,143381.0,201841.0,249454.0,197456.0,117341.0,111085.0,154066.0,121538.0,137500.0,136123.0,136902.0,138091.0,137247.0,131401.0,133678.0,6,7,0,0,14,1,1,201174,450806,11140,중구,11140645,청구동,69155
20244,A,골목상권,3110056,신당역 3번,CS100010,커피-음료,104460486,13247,71522473,32938013,12373059,15171328,14364071,14150295,15463720,16935976,16002037,0,12453870,29169984,27306070,29437297,6093265,34700722,66319727,554087,27154020,23626899,11830421,16859823,20995201,9150,4097,1552,1908,1839,1743,2108,2058,2039,0,1992,3542,3434,3561,718,4941,8075,83,3860,3389,1714,2063,1905,2376257.0,5.0,2345870071.0,632466002.0,281949452.0,174230514.0,311766320.0,376388083.0,87615592.0,72299557.0,311124690.0,98029861.0,4512.0,2223.0,2289.0,351.0,752.0,622.0,551.0,894.0,1342.0,195.0,328.0,331.0,299.0,470.0,600.0,156.0,424.0,291.0,252.0,424.0,742.0,2493.0,0.0,2493.0,1517594.0,699778.0,817816.0,178149.0,203052.0,246299.0,243124.0,238600.0,408371.0,306150.0,296431.0,202592.0,215669.0,309960.0,186792.0,208721.0,211257.0,212114.0,211287.0,215090.0,229800.0,229325.0,10,12,0,0,0,0,2,201855,451480,11140,중구,11140650,신당5동,129607
20244,A,골목상권,3110058,성심여자고등학교,CS100010,커피-음료,94439542,11341,70043193,24396349,13828214,14127663,14171276,12552708,15363332,12578362,11817987,0,20029872,39205343,20651017,12129558,2423752,36190761,44836496,199174,12638110,23565720,18456478,14833912,11333865,8349,2992,1651,1681,1761,1572,1684,1487,1505,0,3071,4103,2495,1518,154,4481,5944,27,1978,3200,2394,1598,1228,2911566.0,6.0,2194575007.0,580693472.0,261192202.0,159800772.0,285064291.0,354565222.0,79535757.0,66220604.0,316889384.0,90613303.0,3633.0,1713.0,1920.0,303.0,706.0,771.0,435.0,561.0,857.0,140.0,288.0,383.0,224.0,292.0,386.0,163.0,418.0,388.0,211.0,269.0,471.0,2135.0,0.0,2135.0,1588739.0,793200.0,795538.0,198752.0,223019.0,326511.0,274222.0,240024.0,326209.0,389640.0,351536.0,211524.0,202707.0,245348.0,187984.0,234073.0,232631.0,232592.0,231247.0,229380.0,213109.0,215704.0,8,9,22,2,11,1,1,195949,448136,11170,용산구,11170570,원효로2동,135620
20244,A,골목상권,3110059,새남터성지,CS100010,커피-음료,40994738,3445,22534435,18460303,4290795,3643187,3015299,6372812,5212342,9261483,9198820,0,4020415,14968084,20086984,1919255,0,16487362,16978040,0,2550694,7529354,7681859,11848821,3854674,1666,1779,233,290,319,416,408,778,1001,0,408,1498,1389,150,0,1546,1781,0,268,923,888,958,290,3266131.0,7.0,1460700558.0,366835488.0,178477000.0,109474725.0,192936478.0,261664571.0,55255550.0,42078213.0,190614346.0,63364187.0,1374.0,670.0,704.0,116.0,146.0,165.0,199.0,255.0,493.0,61.0,74.0,96.0,99.0,134.0,206.0,55.0,72.0,69.0,100.0,121.0,287.0,755.0,0.0,755.0,628671.0,294352.0,334319.0,75651.0,70870.0,106250.0,103683.0,100979.0,171239.0,190041.0,128422.0,61837.0,67010.0,97187.0,84176.0,86840.0,88176.0,89497.0,88455.0,88023.0,95971.0,91711.0,4,5,0,0,40,2,1,196084,447363,11170,용산구,11170640,이촌2동,56970
20244,A,골목상권,3110060,효창공원앞역 6번,CS100010,커피-음료,51690064,5211,32701494,18988570,5424988,5624833,5432873,7709303,8509497,10093602,8894968,0,3442925,13597917,16767505,14176144,3705573,16086879,31861585,250166,13657828,18517163,6277010,6063344,3182954,3725,1486,659,617,654,896,899,740,746,0,870,1407,1398,1203,333,1639,3261,30,1457,1688,726,681,317,2822548.0,6.0,1779795689.0,435798812.0,219530963.0,137139826.0,217431175.0,314883609.0,70910805.0,53594392.0,253858628.0,76647479.0,3139.0,1469.0,1670.0,324.0,533.0,610.0,456.0,431.0,785.0,151.0,250.0,312.0,217.0,211.0,328.0,173.0,283.0,298.0,239.0,220.0,457.0,1611.0,0.0,1611.0,686105.0,320308.0,365797.0,79125.0,90026.0,122372.0,109937.0,113324.0,171322.0,143369.0,128172.0,92149.0,103022.0,140576.0,78818.0,93398.0,93142.0,94320.0,95348.0,95758.0,109093.0,105046.0,11,11,0,0,0,0,0,196339,448750,11170,용산구,11170590,용문동,94719
20244,A,골목상권,3110061,효창동주민센터,CS100010,커피-음료,167775638,14969,98167294,69608344,15749851,21174682,18312636,21896611,21033514,34992833,34615511,0,19285751,53834152,55497744,38069938,1088053,60841204,97523578,393717,40997933,70437292,20176219,15259943,11099680,9250,5719,1756,2037,1600,1945,1912,2832,2887,0,2227,5039,4673,2964,66,5608,8759,69,3789,5793,2214,1445,1058,2979262.0,6.0,2000862980.0,503189353.0,243394659.0,149582840.0,250239365.0,334737190.0,80000080.0,59762375.0,297207364.0,82749754.0,3725.0,1743.0,1982.0,384.0,659.0,634.0,483.0,588.0,977.0,195.0,281.0,338.0,224.0,268.0,437.0,189.0,378.0,296.0,259.0,320.0,540.0,1854.0,0.0,1854.0,1221106.0,566345.0,654762.0,188733.0,173832.0,211652.0,219392.0,167908.0,259589.0,340278.0,262582.0,134996.0,128934.0,189936.0,164378.0,173227.0,171488.0,173961.0,171692.0,169958.0,177638.0,183143.0,8,9,11,1,11,1,1,196409,449179,11170,용산구,11170580,효창동,100249
20244,A,골목상권,3110062,한강로동땡땡거리(은행나무길),CS100010,커피-음료,759094313,68664,524935034,234159279,101491854,108022483,109502365,100816557,105101775,127145531,107013748,0,53227964,325116092,220620081,149949041,10181135,215383156,367857401,6711743,202898534,207377008,81765429,55212503,29275335,49306,19358,9683,10004,10026,9510,10083,10753,8605,0,9051,27344,18624,12554,1091,24871,32532,823,18012,20672,8823,5925,3144,2774795.0,6.0,776318976.0,225567320.0,91651117.0,60078552.0,113168669.0,119872012.0,27908314.0,25045946.0,80864121.0,32162925.0,1021.0,521.0,500.0,70.0,112.0,132.0,134.0,168.0,405.0,42.0,51.0,75.0,74.0,97.0,182.0,28.0,61.0,57.0,60.0,71.0,223.0,606.0,0.0,606.0,775412.0,389597.0,385814.0,74541.0,138451.0,162735.0,140166.0,121741.0,137778.0,129683.0,153316.0,123608.0,129009.0,159057.0,80739.0,111051.0,111419.0,112739.0,113121.0,112628.0,111664.0,102789.0,42,43,2,1,2,1,1,196643,447278,11170,용산구,11170625,한강로동,132684
20244,A,골목상권,3110063,효창공원앞역 5번,CS100010,커피-음료,3006264,459,1513570,1492694,328811,219207,83507,302714,579331,1085595,407099,0,0,1962422,782881,260961,0,1356994,1649270,0,1216077,631524,798538,125261,234864,249,210,51,42,10,52,94,169,41,0,0,283,125,51,0,209,250,0,188,83,126,31,31,3009124.0,7.0,1162886145.0,329263699.0,138607177.0,88923975.0,159265539.0,178982243.0,40668913.0,37516070.0,140590898.0,49067631.0,2678.0,1323.0,1355.0,185.0,467.0,636.0,330.0,342.0,718.0,92.0,213.0,336.0,182.0,177.0,323.0,93.0,254.0,300.0,148.0,165.0,395.0,1603.0,0.0,1603.0,757789.0,372719.0,385071.0,83533.0,110820.0,175790.0,129183.0,109686.0,148776.0,199179.0,155664.0,93058.0,92713.0,121829.0,95347.0,109760.0,109668.0,109628.0,110190.0,111171.0,105938.0,101435.0,6,7,0,0,0,0,1,196702,448664,11170,용산구,11170590,용문동,110329
20244,A,골목상권,3110064,효창공원앞역 2번,CS100010,커피-음료,153552426,17835,107099196,46453230,19311006,22141614,21717982,24597267,19331327,25990762,20462468,4949,40234011,43115876,43431082,24819735,1946773,38978638,101051476,1241040,38930699,48520832,24366049,18300745,8670749,12758,5077,2519,2642,2644,2649,2304,2894,2183,6,5441,4811,4680,2693,204,4096,13238,121,5004,5958,3328,2180,742,3243655.0,7.0,1617004489.0,386192642.0,202930309.0,124063453.0,188382611.0,282502224.0,68962027.0,48711011.0,245979507.0,69280705.0,2873.0,1299.0,1574.0,309.0,537.0,588.0,379.0,454.0,606.0,146.0,210.0,293.0,173.0,214.0,263.0,163.0,327.0,295.0,206.0,240.0,343.0,1466.0,0.0,1466.0,1384197.0,572329.0,811869.0,229334.0,238331.0,273203.0,212481.0,187884.0,242963.0,355650.0,301567.0,174085.0,165616.0,211223.0,176057.0,204017.0,202683.0,201763.0,202445.0,197880.0,185602.0,189808.0,8,9,11,1,11,1,1,196816,449203,11170,용산구,11170580,효창동,131550
20244,A,골목상권,3110066,서울역 15번,CS100010,커피-음료,314880829,34047,248529506,66351323,47033216,49007914,45197444,52943785,54347147,32261293,34090030,0,52654272,146613605,65971850,41773638,7867464,123377093,141436889,291734,79514820,98579177,45917999,26185499,14324756,28682,5365,5871,6049,5095,5773,5894,2865,2500,0,9346,15146,5921,3579,55,12752,17853,57,7192,12853,5522,3117,1859,2448662.0,6.0,1451433018.0,416007598.0,173659976.0,108110748.0,194339282.0,216376528.0,48684509.0,47923937.0,184178258.0,62152182.0,2631.0,1353.0,1278.0,195.0,377.0,453.0,326.0,495.0,785.0,100.0,205.0,254.0,175.0,258.0,361.0,95.0,172.0,199.0,151.0,237.0,424.0,1618.0,0.0,1618.0,1565392.0,801682.0,763709.0,154974.0,242385.0,318450.0,287289.0,255146.0,307146.0,419230.0,340901.0,192056.0,186967.0,233695.0,192542.0,223808.0,225919.0,225602.0,225329.0,227204.0,218991.0,218539.0,15,16,0,0,0,0,1,197079,450403,11170,용산구,11170555,청파동,133737
20244,A,골목상권,3110067,배문고등학교,CS100010,커피-음료,187756042,18062,92296180,95459862,4137243,23921515,19749996,16124563,28362863,32053337,63406525,0,46950120,47477728,50803487,40362708,2161999,86711509,86756267,1194515,32308871,50122165,55059485,22892849,11889891,8717,9345,543,1810,1954,1777,2633,2616,6729,0,4810,4583,4414,4119,136,8411,9085,137,3573,5660,4952,1858,1316,2637062.0,6.0,4042325194.0,1036105531.0,499274272.0,310061190.0,499155570.0,667066070.0,158605506.0,127349636.0,571044462.0,173662957.0,7386.0,3700.0,3686.0,626.0,1294.0,1349.0,924.0,1303.0,1890.0,313.0,630.0,761.0,483.0,652.0,861.0,313.0,664.0,588.0,441.0,651.0,1029.0,4017.0,0.0,4017.0,1921951.0,908133.0,1013818.0,234851.0,337959.0,344233.0,294325.0,303076.0,407506.0,563197.0,418356.0,205892.0,197183.0,278615.0,258706.0,275543.0,271911.0,273819.0,272306.0,270737.0,268027.0,289610.0,8,11,9,1,0,0,3,197116,449954,11170,용산구,11170555,청파동,204936
20244,A,골목상권,3110068,남영역 1번,CS100010,커피-음료,726397719,99655,515162731,211234988,92313266,109558655,106293454,98165182,108832174,101942865,109292123,0,109298326,292786174,183962217,126868244,13482758,264633555,388078771,5490291,153898643,239074070,118808494,107980041,27460787,68681,30974,12441,13989,13841,13984,14426,15205,15769,0,21538,38012,24974,14205,926,38471,57350,940,23328,37469,16900,13275,3908,3433048.0,7.0,1394945162.0,382246487.0,168050285.0,106440387.0,180527082.0,219462373.0,49502753.0,45662605.0,183982226.0,59070964.0,4530.0,1971.0,2559.0,247.0,1203.0,1356.0,468.0,440.0,816.0,123.0,387.0,647.0,221.0,228.0,365.0,124.0,816.0,709.0,247.0,212.0,451.0,3074.0,0.0,3074.0,1752821.0,775269.0,977553.0,201207.0,341264.0,449949.0,291114.0,218392.0,250896.0,441196.0,371730.0,223858.0,220468.0,284176.0,211393.0,258023.0,254298.0,255201.0,255073.0,254375.0,238088.0,237762.0,21,22,5,1,9,2,1,197107,449013,11170,용산구,11170560,원효로1동,145312
20244,A,골목상권,3110069,숙대입구,CS100010,커피-음료,1495734937,290417,1163177607,332557330,230775711,256704512,240339511,237089795,198268078,148438809,184118521,21133365,180660536,511774586,363984500,355489585,62692365,393121084,990324727,92570128,698755882,213994968,163337207,172955778,41831846,231421,58996,48117,51102,47021,47174,38007,28060,30936,3244,50650,97986,67614,60438,10485,74044,211851,20980,156212,38998,28263,34608,6833,2684434.0,6.0,2091408330.0,498418331.0,279778736.0,134705770.0,258224199.0,257903280.0,72275734.0,80825053.0,402374400.0,106902827.0,5123.0,1965.0,3158.0,360.0,1557.0,895.0,632.0,600.0,1079.0,164.0,378.0,435.0,306.0,278.0,404.0,196.0,1179.0,460.0,326.0,322.0,675.0,3258.0,0.0,3258.0,2474608.0,913860.0,1560749.0,284194.0,823427.0,456437.0,321425.0,259757.0,329367.0,531943.0,507009.0,361179.0,347405.0,442659.0,284412.0,362110.0,363019.0,362040.0,361214.0,353683.0,329053.0,343490.0,38,51,2,1,10,5,13,197161,449524,11170,용산구,11170555,청파동,173542
20244,A,골목상권,3110074,서울역 12번,CS100010,커피-음료,985513811,77614,915264510,70249301,187023592,201422686,158909435,191202351,176706446,39621622,30627679,17206744,202847566,440190848,141253374,110969822,73045457,249364302,308022256,1167652,63743736,172938346,225985956,68093322,25457548,71854,5760,14600,14878,13467,14464,14445,3371,2389,193,24541,36563,10361,5048,908,28281,22697,103,8167,19559,14017,6890,2241,2756400.0,6.0,1534781017.0,425999627.0,187706508.0,122848387.0,212047663.0,247474506.0,62216818.0,48990300.0,162671292.0,64825916.0,3127.0,2018.0,1109.0,120.0,313.0,391.0,355.0,692.0,1256.0,72.0,135.0,203.0,230.0,511.0,867.0,48.0,178.0,188.0,125.0,181.0,389.0,2419.0,0.0,2419.0,508168.0,266591.0,241577.0,46643.0,62787.0,97245.0,81121.0,91696.0,128677.0,140568.0,106620.0,61197.0,58514.0,77053.0,64216.0,73049.0,72062.0,72184.0,72810.0,72071.0,70513.0,75479.0,9,17,6,1,0,0,8,197716,450166,11170,용산구,11170530,남영동,105922
20244,A,골목상권,3110075,숙대입구역 1번,CS100010,커피-음료,511701314,43551,367331931,144369383,71722834,59900188,74162091,66297903,95248915,76606149,67763234,0,31399793,166676120,143626642,155963289,14035470,145774769,325808962,5130168,187401827,146280775,68596135,48036183,16138643,32439,11112,6755,6203,6336,6132,7013,6047,5065,0,2935,15042,12922,11516,1136,13339,28473,412,16151,13971,6044,4153,1086,2703737.0,6.0,1617334839.0,440731591.0,199156513.0,126578532.0,213181391.0,264881440.0,59972887.0,52528153.0,188823418.0,71480914.0,2732.0,1479.0,1253.0,195.0,367.0,474.0,348.0,512.0,836.0,102.0,183.0,279.0,178.0,291.0,446.0,93.0,184.0,195.0,170.0,221.0,390.0,1665.0,0.0,1665.0,830764.0,427826.0,402938.0,81360.0,134560.0,154088.0,127179.0,140056.0,193521.0,191507.0,177670.0,110812.0,110074.0,142629.0,98072.0,119858.0,119410.0,120116.0,121076.0,120994.0,115111.0,114200.0,14,14,0,0,0,0,0,197679,449714,11170,용산구,11170530,남영동,128905
20244,A,골목상권,3110076,삼각지역 14번,CS100010,커피-음료,230411157,37835,165808968,64602189,28906070,34770920,30733575,35122314,36276089,38689569,25912620,0,33880366,96267651,53414489,44946329,1902322,125000117,79367941,1961213,33829929,60225476,40760429,37859362,29731650,27993,9842,4690,5965,5488,5959,5891,5807,4035,0,8904,14502,8191,6116,122,21376,13743,416,6682,11008,7435,6316,3259,2029858.0,5.0,12729189.0,5129554.0,1238656.0,888457.0,2662688.0,1098689.0,320212.0,436844.0,570686.0,383403.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,11.0,78901.0,41810.0,37089.0,7470.0,16190.0,18980.0,14359.0,10510.0,11394.0,22681.0,16272.0,9261.0,8705.0,11746.0,10236.0,10425.0,10583.0,10662.0,10712.0,10855.0,12526.0,13139.0,2,3,0,0,0,0,1,197737,448386,11170,용산구,11170625,한강로동,8989
